"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Quality","Atmosphere","Price"
141348,"RED BUD REGIONAL HOSPITAL","325 SPRING STREET","RED BUD","IL",62278,"RANDOLPH",6182823831,0.50205672223425,0.558778956484087,0.759904741285993
141349,"SPARTA COMMUNITY HOSPITAL","818 E BROADWAY","SPARTA","IL",62286,"RANDOLPH",6184432177,0.582268889369994,0.512556830482788,0.760121238363282
141350,"ST FRANCIS HOSPITAL","1215 FRANCISCAN DR","LITCHFIELD","IL",62056,"MONTGOMERY",2173242191,0.67720285776142,0.76304394890669,0.760337735440572
141351,"CLAY COUNTY HOSPITAL","911 STACY BURK DRIVE","FLORA","IL",62839,"CLAY",6186622131,0.832106516562026,0.583134877679151,0.760554232517861
150001,"JOHNSON MEMORIAL HOSPITAL","1125 W JEFFERSON ST","FRANKLIN","IN",46131,"JOHNSON",3177363300,0.0799956700584542,0.700584542108681,0.62957350075774
150002,"METHODIST HOSPITALS INC","600 GRANT ST","GARY","IN",46402,"LAKE",2198864642,0.863065598614419,0.534314786750379,0.62957350075774
150003,"FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL","1501 HARTFORD ST","LAFAYETTE","IN",47904,"TIPPECANOE",7655024334,0.369019268239879,0.253301580428664,0.64148084000866
150004,"FRANCISCAN ST MARGARET HEALTH - HAMMOND","5454 HOHMAN AVE","HAMMOND","IN",46320,"LAKE",2199322300,0.814678501840225,0.200368045031392,0.615068196579346
150005,"HENDRICKS REGIONAL HEALTH","1000 E MAIN ST","DANVILLE","IN",46122,"HENDRICKS",3177454451,0.283394674171899,0.748646893266941,0.323771379086382
150006,"INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL","1007 LINCOLNWAY","LA PORTE","IN",46350,"LA PORTE",2193261234,0.215631088980299,0.203399004113444,0.405174280147218
150007,"COMMUNITY HOWARD REGIONAL HEALTH INC","3500 S LAFOUNTAIN ST","KOKOMO","IN",46902,"HOWARD",7654538371,0.67720285776142,0.495128815760987,0.62957350075774
150008,"ST CATHERINE HOSPITAL INC","4321 FIR ST","EAST CHICAGO","IN",46312,"LAKE",2193927004,0.50205672223425,0.512556830482788,0.65154795410262
150009,"CLARK MEMORIAL HOSPITAL","1220 MISSOURI AVE","JEFFERSONVILLE","IN",47130,"CLARK",8122832142,0.649166486252436,0.330699285559645,0.405174280147218
150010,"ST JOSEPH HOSPITAL & HEALTH CENTER INC","1907 W SYCAMORE ST","KOKOMO","IN",46904,"HOWARD",7654565300,0.0799956700584542,0.507685646243776,0.62957350075774
150011,"MARION GENERAL HOSPITAL","441 N WABASH AVE","MARION","IN",46952,"GRANT",7656606000,0.150357220177528,0.522732193115393,0.575665728512665
150012,"SAINT JOSEPH REGIONAL MEDICAL CENTER","5215 HOLY CROSS PKWY","MISHAWAKA","IN",46545,"ST JOSEPH",5743355000,0.134552933535397,0.410694955618099,0.405174280147218
150015,"FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY","301 W HOMER ST","MICHIGAN CITY","IN",46360,"LA PORTE",2198798511,0.50205672223425,0.410694955618099,0.443710759904741
150017,"LUTHERAN HOSPITAL OF INDIANA","7950 W JEFFERSON BLVD","FORT WAYNE","IN",46804,"ALLEN",2604357001,0.189218445550985,0.437324096124702,0.516345529335354
150018,"ELKHART GENERAL HOSPITAL","600 E BLVD","ELKHART","IN",46514,"ELKHART",5742942621,0.247672656419138,0.359818142455077,0.365555315003247
150021,"PARKVIEW REGIONAL MEDICAL CENTER","11109 PARKVIEW PLAZA DRIVE","FORT WAYNE","IN",46845,"ALLEN",2602661000,0.323771379086382,0.554773760554233,0.443710759904741
150022,"FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE","1710 LAFAYETTE RD","CRAWFORDSVILLE","IN",47933,"MONTGOMERY",7653622800,0.414483654470665,0.68131630222992,0.114851699502057
150023,"UNION HOSPITAL INC","1606 N SEVENTH ST","TERRE HAUTE","IN",47804,"VIGO",8122387606,0.649166486252436,0.546113877462654,0.443710759904741
150024,"ESKENAZI HEALTH","720 ESKENAZI AVENUE","INDIANAPOLIS","IN",46254,"MARION",3178804818,0.283394674171899,0.193764884174064,0.186620480623512
150026,"IU HEALTH GOSHEN HOSPITAL","200 HIGH PARK AVE","GOSHEN","IN",46526,"ELKHART",5743641000,0.544381900844339,0.451612903225806,0.481056505737173
150030,"HENRY COUNTY MEMORIAL HOSPITAL","1000 N 16TH ST","NEW CASTLE","IN",47362,"HENRY",7655210890,0.150357220177528,0.740744749945876,0.249729378653388
150034,"ST MARY MEDICAL CENTER INC","1500 S LAKE PARK AVE","HOBART","IN",46342,"LAKE",2199420551,0.825070361550119,0.631738471530634,0.443710759904741
150035,"PORTER REGIONAL HOSPITAL","85 EAST US HWY 6","VALPARAISO","IN",46383,"PORTER",2199838300,0.323771379086382,0.367287291621563,0.516345529335354
150037,"HANCOCK REGIONAL HOSPITAL","801 N STATE ST","GREENFIELD","IN",46140,"HANCOCK",3174625544,0.283394674171899,0.706105217579563,0.516345529335354
150038,"INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC","2209 JOHN R WOODEN DR","MARTINSVILLE","IN",46151,"MORGAN",7653496938,0.283394674171899,0.437324096124702,0.405174280147218
150042,"GOOD SAMARITAN HOSPITAL","520 S 7TH ST","VINCENNES","IN",47591,"KNOX",8128825220,0.457674821389911,0.771920329075558,0.575665728512665
150044,"FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES","1850 STATE ST","NEW ALBANY","IN",47150,"FLOYD",8129495500,0.50205672223425,0.667027495128816,0.443710759904741
150045,"DEKALB HEALTH","1316 E SEVENTH ST","AUBURN","IN",46706,"DE KALB",2609254600,0.414483654470665,0.384715306343364,0.323771379086382
150046,"TERRE HAUTE REGIONAL HOSPITAL","3901 S SEVENTH ST","TERRE HAUTE","IN",47802,"VIGO",8122320021,0.67720285776142,0.40636501407231,0.481056505737173
150047,"ST JOSEPH HOSPITAL","700 BROADWAY","FORT WAYNE","IN",46802,"ALLEN",2604253000,0.414483654470665,0.239445767482139,0.481056505737173
150048,"REID HOSPITAL & HEALTH CARE SERVICES","1100 REID PKWY","RICHMOND","IN",47374,"WAYNE",7659833000,0.10965576964711,0.550768564624378,0.443710759904741
150051,"INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL","601 W SECOND ST","BLOOMINGTON","IN",47403,"MONROE",8123539555,0.0746914916648625,0.446849967525438,0.548820090928772
150056,"INDIANA UNIVERSITY HEALTH","1701 N SENATE BLVD","INDIANAPOLIS","IN",46202,"MARION",3179625900,0.738146785018402,0.344230352890236,0.481056505737173
150057,"FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE","1201 HADLEY RD","MOORESVILLE","IN",46158,"MORGAN",3178311160,0.0990474128599264,0.735007577397705,0.249729378653388
150058,"MEMORIAL HOSPITAL OF SOUTH BEND","615 N MICHIGAN ST","SOUTH BEND","IN",46601,"ST JOSEPH",5746471000,0.150357220177528,0.422602294869019,0.323771379086382
150059,"RIVERVIEW HOSPITAL","395 WESTFIELD RD","NOBLESVILLE","IN",46060,"HAMILTON",3177767108,0.168651223208487,0.415133145702533,0.481056505737173
150061,"DAVIESS COMMUNITY HOSPITAL","1314 E WALNUT ST","WASHINGTON","IN",47501,"DAVIESS",8122542760,0.616367179043083,0.326802338168435,0.687053474778091
150064,"FAYETTE REGIONAL HEALTH SYSTEM","1941 VIRGINIA AVE","CONNERSVILLE","IN",47331,"FAYETTE",7658255131,0.457674821389911,0.670058454210868,0.15955834596233
150065,"SCHNECK MEDICAL CENTER","411 W TIPTON ST","SEYMOUR","IN",47274,"JACKSON",8125222349,0.10965576964711,0.720285776142022,0.186620480623512
150069,"KING'S DAUGHTERS' HEALTH","1373 EAST SR 62","MADISON","IN",47250,"JEFFERSON",8128010105,0.616367179043083,0.503680450313921,0.28480190517428
150072,"MEMORIAL HOSPITAL","1101 MICHIGAN AVE","LOGANSPORT","IN",46947,"CASS",5747537541,0.134552933535397,0.217904308291838,0.548820090928772
150074,"COMMUNITY HOSPITAL EAST","1500 N RITTER AVE","INDIANAPOLIS","IN",46219,"MARION",3173555411,0.616367179043083,0.309482571985278,0.405174280147218
150075,"BLUFFTON REGIONAL MEDICAL CENTER","303 S MAIN ST","BLUFFTON","IN",46714,"WELLS",2608243210,0.781013206321715,0.660640831348777,0.15955834596233
150076,"SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH","1915 LAKE AVE","PLYMOUTH","IN",46563,"MARSHALL",5749484000,0.121021866204806,0.49014938298333,0.443710759904741
150082,"DEACONESS HOSPITAL INC","600 MARY ST","EVANSVILLE","IN",47747,"VANDERBURGH",8124505000,0.50205672223425,0.49014938298333,0.575665728512665
150084,"ST VINCENT HOSPITAL & HEALTH SERVICES","2001 W 86TH ST","INDIANAPOLIS","IN",46260,"MARION",3173387000,0.0990474128599264,0.415133145702533,0.548820090928772
150086,"DEARBORN COUNTY HOSPITAL","600 WILSON CREEK RD","LAWRENCEBURG","IN",47025,"DEARBORN",8125371010,0.215631088980299,0.550768564624378,0.365555315003247
150088,"ST VINCENT ANDERSON REGIONAL HOSPITAL INC","2015 JACKSON ST","ANDERSON","IN",46016,"MADISON",7656468373,0.50205672223425,0.431262177960598,0.575665728512665
150089,"INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL","2401 UNIVERSITY AVE","MUNCIE","IN",47303,"DELAWARE",7657473111,0.0799956700584542,0.271920329075557,0.481056505737173
150090,"FRANCISCAN ST MARGARET HEALTH - DYER","24 JOLIET ST","DYER","IN",46311,"LAKE",2198652141,0.766507902143321,0.348560294436025,0.62957350075774
150091,"PARKVIEW HUNTINGTON HOSPITAL","2001 STULTS RD","HUNTINGTON","IN",46750,"HUNTINGTON",2603553000,0.50205672223425,0.720285776142022,0.216388828750812
150097,"MAJOR HOSPITAL","150 W WASHINGTON ST","SHELBYVILLE","IN",46176,"SHELBY",3173923211,0.247672656419138,0.702857761420221,0.443710759904741
150100,"ST MARY'S MEDICAL CENTER OF EVANSVILLE INC","3700 WASHINGTON AVE","EVANSVILLE","IN",47750,"VANDERBURGH",8124854000,0.582268889369994,0.495128815760987,0.481056505737173
150101,"PARKVIEW WHITLEY HOSPITAL","1260 E SR 205","COLUMBIA CITY","IN",46725,"WHITLEY",2602489301,0.414483654470665,0.732193115392942,0.0338817925958
150102,"INDIANA UNIVERSITY HEALTH STARKE HOSPITAL","102 E CULVER RD","KNOX","IN",46534,"STARKE",5747721102,0.414483654470665,0.371508984628708,0.365555315003247
150104,"WITHAM HEALTH SERVICES","2605 N LEBANON ST","LEBANON","IN",46052,"BOONE",7654858000,0.323771379086382,0.676012123836328,0.323771379086382
150109,"FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST","1701 S CREASY LN","LAFAYETTE","IN",47905,"TIPPECANOE",7655024334,0.247672656419138,0.603377354405715,0.323771379086382
150112,"COLUMBUS REGIONAL HOSPITAL","2400 E 17TH ST","COLUMBUS","IN",47201,"BARTHOLOMEW",8123794441,0.369019268239879,0.631738471530634,0.249729378653388
150113,"COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY","1515 N MADISON AVE","ANDERSON","IN",46011,"MADISON",7652984242,0.369019268239879,0.389802987659667,0.323771379086382
150115,"MEMORIAL HOSPITAL AND HEALTH CARE CENTER","800 W 9TH ST","JASPER","IN",47546,"DUBOIS",8129962345,0.069712058887205,0.742368478025547,0.216388828750812
150125,"COMMUNITY HOSPITAL","901 MACARTHUR BLVD","MUNSTER","IN",46321,"LAKE",2198361600,0.582268889369994,0.628166269755358,0.575665728512665
150126,"FRANCISCAN ST ANTHONY HEALTH - CROWN POINT","1201 S MAIN ST","CROWN POINT","IN",46307,"LAKE",2197576100,0.283394674171899,0.422602294869019,0.443710759904741
150128,"COMMUNITY HOSPITAL SOUTH","1402 E COUNTY LINE RD S","INDIANAPOLIS","IN",46227,"MARION",3178877000,0.67720285776142,0.59958865555315,0.516345529335354
150129,"COMMUNITY WESTVIEW HOSPITAL","3630 GUION RD","INDIANAPOLIS","IN",46222,"MARION",3179207288,0.0990474128599264,0.253301580428664,0.575665728512665
150133,"KOSCIUSKO COMMUNITY HOSPITAL","2101 E DUBOIS DR","WARSAW","IN",46580,"KOSCIUSKO",5742673200,0.582268889369994,0.384715306343364,0.323771379086382
150146,"PARKVIEW NOBLE HOSPITAL","401 SAWYER RD","KENDALLVILLE","IN",46755,"NOBLE",2603478700,0.649166486252436,0.744641697337086,0.481056505737173
150149,"WOMEN'S HOSPITAL THE","4199 GATEWAY BLVD","NEWBURGH","IN",47630,"WARRICK",8128424200,0.894132929205456,0.76304394890669,0.702966009958866
150150,"DUPONT HOSPITAL LLC","2520 E DUPONT RD","FORT WAYNE","IN",46825,"ALLEN",2604163000,0.544381900844339,0.550768564624378,0.405174280147218
150153,"ST VINCENT HEART CENTER OF INDIANA LLC","10580 N MERIDIAN ST","INDIANAPOLIS","IN",46290,"HAMILTON",3175835000,0.134552933535397,0.729703399004113,0.365555315003247
150154,"INDIANA HEART HOSPITAL THE","8075 N SHADELAND AVE","INDIANAPOLIS","IN",46250,"MARION",3176218063,0.582268889369994,0.81478675037887,0.443710759904741
150157,"ST VINCENT CARMEL HOSPITAL INC","13500 N MERIDIAN ST","CARMEL","IN",46032,"HAMILTON",3175827000,0.0990474128599264,0.422602294869019,0.365555315003247
150158,"IU HEALTH WEST HOSPITAL","1111 N RONALD REAGAN PKWY","AVON","IN",46123,"HENDRICKS",3172173000,0.069712058887205,0.67330591037021,0.516345529335354
150160,"INDIANA ORTHOPAEDIC HOSPITAL","8400 NORTHWEST BLVD","INDIANAPOLIS","IN",46278,"MARION",3179561000,0.0227321931153929,0.853647975752327,0.0627841524139424
150161,"INDIANA UNIVERSITY HEALTH NORTH HOSPITAL","11700 N MERIDIAN ST","CARMEL","IN",46032,"HAMILTON",3176882000,0.121021866204806,0.720285776142022,0.597423684780255
150162,"FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS","8111 S EMERSON AVE","INDIANAPOLIS","IN",46237,"MARION",3175285000,0.150357220177528,0.49014938298333,0.548820090928772
150163,"SAINT CATHERINE REGIONAL HOSPITAL","2200  MARKET ST","CHARLESTOWN","IN",47111,"CLARK",8122563301,0.699826802338168,0.00660316085732843,0.548820090928772
150164,"MONROE HOSPITAL","4011 S MONROE MEDICAL PARK BLVD","BLOOMINGTON","IN",47403,"MONROE",8128251111,0.616367179043083,0.691599913401169,0.365555315003247
150165,"FRANCISCAN HEALTHCARE - MUNSTER","701 SUPERIOR AVE","MUNSTER","IN",46321,"LAKE",2199224200,0.544381900844339,0.499567005845421,0.365555315003247
150166,"PINNACLE HOSPITAL","9301 CONNECTICUT DR","CROWN POINT","IN",46307,"LAKE",2197562100,0.738146785018402,0.401818575449231,0.65955834596233
150167,"ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC","11130 PARKVIEW CIRCLE DR","FORT WAYNE","IN",46845,"ALLEN",2606724050,0.168651223208487,0.804827884823555,0.28480190517428
150168,"THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR","7952 W JEFFERSON BLVD","FORT WAYNE","IN",46804,"ALLEN",2604352999,0.0903875297683481,0.688568954319117,0.216388828750812
150169,"COMMUNITY HOSPITAL NORTH","7150 CLEARVISTA DR","INDIANAPOLIS","IN",46256,"MARION",3176215335,0.582268889369994,0.451612903225806,0.516345529335354
150172,"PHYSICIANS' MEDICAL CENTER LLC","4023 REAS LN","NEW ALBANY","IN",47150,"FLOYD",8122067660,0.457674821389911,0.798116475427582,0.702966009958866
150173,"INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL","5165 MCCARTY LN","LAFAYETTE","IN",47905,"TIPPECANOE",7654488000,0.50205672223425,0.299523706429963,0.597423684780255
150175,"THE HEART HOSPITAL AT DEACONESS GATEWAY LLC","4007 GATEWAY BLVD","NEWBURGH","IN",47630,"WARRICK",8128424784,0.283394674171899,0.789131846720069,0.443710759904741
150176,"KENTUCKIANA MEDICAL CENTER LLC","4601 MEDICAL PLAZA WAY","CLARKSVILLE","IN",47129,"CLARK",8122803300,0.803745399437108,0.766724399220611,0.548820090928772
150177,"UNITY MEDICAL AND SURGICAL HOSPITAL","4455 EDISON LAKES PKWY","MISHAWAKA","IN",46545,"ST JOSEPH",5742316800,0.582268889369994,0.861550119073393,0.69712058887205
150179,"FAIRBANKS","8102 CLEARVISTA PARKWAY","INDIANAPOLIS","IN",46256,"MARION",3178498222,0.215631088980299,0.906473262610955,0.0270621346611821
150180,"DOCTORS NEUROMEDICAL HOSPITAL & BRAIN INSTITUTE","411 S WHITLOCK ST","BREMEN","IN",46506,"MARSHALL",5745463830,0.699826802338168,0.906689759688244,0.76077072959515
150181,"ST VINCENT FISHERS HOSPITAL INC","13861 OLIO ROAD","FISHERS","IN",46037,"HAMILTON",3174159000,0.544381900844339,0.906906256765534,0.135094176228621
150182,"FRANCISCAN ST FRANCIS HEALTH - CARMEL","12188 B NORTH MERIDIAN STREET","CARMEL","IN",46032,"HAMILTON",3177054500,0.894132929205456,0.907122753842823,0.702966009958866
151300,"COMMUNITY HOSPITAL OF BREMEN INC","1020 HIGH RD","BREMEN","IN",46506,"MARSHALL",5745462211,0.544381900844339,0.907339250920113,0.76098722667244
151301,"ST VINCENT RANDOLPH HOSPITAL INC","473 E GREENVILLE AVE","WINCHESTER","IN",47394,"RANDOLPH",7655840004,0.616367179043083,0.446849967525438,0.761203723749729
151302,"INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL","410 PILGRIM BLVD","HARTFORD CITY","IN",47348,"BLACKFORD",7653480300,0.134552933535397,0.67330591037021,0.761420220827019
151303,"ST VINCENT JENNINGS HOSPITAL INC","301 HENRY ST","NORTH VERNON","IN",47265,"JENNINGS",8123524200,0.247672656419138,0.813379519376488,0.761636717904308
151304,"RUSH MEMORIAL HOSPITAL","1300 N MAIN ST","RUSHVILLE","IN",46173,"RUSH",7659327513,0.50205672223425,0.655120155877896,0.761853214981598
151305,"PULASKI MEMORIAL HOSPITAL","616 E 13TH ST","WINAMAC","IN",46996,"PULASKI",5749462100,0.369019268239879,0.771920329075558,0.762069712058887
151306,"INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL","642 W HOSPITAL RD","PAOLI","IN",47454,"ORANGE",8127232811,0.616367179043083,0.782853431478675,0.762286209136177
151307,"ST VINCENT WILLIAMSPORT HOSPITAL INC","412 N MONROE ST","WILLIAMSPORT","IN",47993,"WARREN",7657624000,0.766507902143321,0.694306126867287,0.762502706213466
151308,"ST VINCENT MERCY HOSPITAL","1331 S A ST","ELWOOD","IN",46036,"MADISON",7655524743,0.414483654470665,0.546113877462654,0.762719203290756
151309,"ST VINCENT CLAY HOSPITAL INC","1206 E NATIONAL AVE","BRAZIL","IN",47834,"CLAY",8124422500,0.247672656419138,0.446849967525438,0.762935700368045
151310,"WABASH COUNTY HOSPITAL","710 N EAST ST","WABASH","IN",46992,"WABASH",2605633131,0.189218445550985,0.696362849101537,0.763152197445334
151311,"INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC","1000 S MAIN ST","TIPTON","IN",46072,"TIPTON",7656758500,0.168651223208487,0.685105001082485,0.763368694522624
151312,"INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL","720 SOUTH SIXTH ST","MONTICELLO","IN",47960,"WHITE",5745837111,0.582268889369994,0.359818142455077,0.763585191599913
151313,"WOODLAWN HOSPITAL","1400 E 9TH ST","ROCHESTER","IN",46975,"FULTON",5742233141,0.168651223208487,0.761420220827019,0.763801688677203
151314,"ST VINCENT SALEM HOSPITAL INC","911 N SHELBY ST","SALEM","IN",47167,"WASHINGTON",8128835881,0.414483654470665,0.480731760121238,0.764018185754492
151315,"CAMERON MEMORIAL COMMUNITY HOSPITAL INC","416 E MAUMEE ST","ANGOLA","IN",46703,"STEUBEN",2606652141,0.369019268239879,0.583134877679151,0.764234682831782
151316,"ST VINCENT FRANKFORT HOSPITAL INC","1300 S JACKSON ST","FRANKFORT","IN",46041,"CLINTON",7656563000,0.414483654470665,0.480731760121238,0.764451179909071
151317,"GREENE COUNTY GENERAL HOSPITAL","1185 N 1000 W","LINTON","IN",47441,"GREENE",8128472281,0.781013206321715,0.526953886122537,0.764667676986361
151318,"DUKES MEMORIAL HOSPITAL","275 W 12TH ST","PERU","IN",46970,"MIAMI",7654728000,0.414483654470665,0.480731760121238,0.76488417406365
151319,"GIBSON GENERAL HOSPITAL","1808 SHERMAN DR","PRINCETON","IN",47670,"GIBSON",8123853401,0.247672656419138,0.76488417406365,0.76510067114094
151320,"JAY COUNTY HOSPITAL","500 W VOTAW ST","PORTLAND","IN",47371,"JAY",2607267131,0.150357220177528,0.71498159774843,0.765317168218229
151322,"PERRY COUNTY MEMORIAL HOSPITAL","ONE HOSPITAL RD","TELL CITY","IN",47586,"PERRY",8125477011,0.67720285776142,0.735007577397705,0.765533665295518
151323,"PARKVIEW LAGRANGE HOSPITAL","207 N TOWNLINE RD","LAGRANGE","IN",46761,"LAGRANGE",2604639000,0.189218445550985,0.68131630222992,0.765750162372808
151324,"JASPER COUNTY HOSPITAL","1104 E GRACE ST","RENSSELAER","IN",47978,"JASPER",2198665141,0.852240744749946,0.112037237497294,0.765966659450097
151325,"ST MARY'S HEALTH, INC","1116 MILLIS AVE","BOONVILLE","IN",47601,"WARRICK",8128974800,0.582268889369994,0.907555747997402,0.766183156527387
151326,"UNION HOSPITAL CLINTON","801 S MAIN ST","CLINTON","IN",47842,"VERMILLION",7658321234,0.699826802338168,0.761420220827019,0.766399653604676
151327,"SULLIVAN COUNTY COMMUNITY HOSPITAL","2200 N SECTION ST","SULLIVAN","IN",47882,"SULLIVAN",8122684311,0.414483654470665,0.617557912968175,0.766616150681966
151328,"INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL","2900 W 16TH ST","BEDFORD","IN",47421,"LAWRENCE",8122751200,0.582268889369994,0.759579995670058,0.766832647759255
151329,"MARGARET MARY COMMUNITY HOSPITAL INC","321 MITCHELL AVE","BATESVILLE","IN",47006,"RIPLEY",8129346624,0.323771379086382,0.779714223857978,0.767049144836545
151330,"ADAMS MEMORIAL HOSPITAL","1100 MERCER AVE","DECATUR","IN",46733,"ADAMS",2607242145,0.67720285776142,0.631738471530634,0.767265641913834
151331,"HARRISON COUNTY HOSPITAL","1141 HOSPITAL DR NW","CORYDON","IN",47112,"HARRISON",8127384251,0.10965576964711,0.68131630222992,0.767482138991124
151332,"DECATUR COUNTY MEMORIAL HOSPITAL","720 N LINCOLN ST","GREENSBURG","IN",47240,"DECATUR",8126634331,0.283394674171899,0.732193115392942,0.767698636068413
151333,"PUTNAM COUNTY HOSPITAL","1542 S BLOOMINGTON ST","GREENCASTLE","IN",46135,"PUTNAM",7656552620,0.369019268239879,0.19733708594934,0.767915133145702
151334,"SCOTT MEMORIAL HOSPITAL","1451 N GARDNER ST","SCOTTSBURG","IN",47170,"SCOTT",8127523456,0.544381900844339,0.660640831348777,0.768131630222992
151335,"ST VINCENT DUNN HOSPITAL INC","1600 23RD ST","BEDFORD","IN",47421,"LAWRENCE",8122753331,0.544381900844339,0.71498159774843,0.768348127300281
160001,"MARSHALLTOWN MEDICAL & SURGICAL CENTER","3 SOUTH 4TH AVENUE","MARSHALLTOWN","IA",50158,"MARSHALL",6417545151,0.134552933535397,0.339575665728513,0.0161290322580645
160005,"ST ANTHONY REGIONAL HOSPITAL & NURSING HOME","311 SOUTH CLARK STREET","CARROLL","IA",51401,"CARROLL",7127923581,0.582268889369994,0.775276033773544,0.135094176228621
160008,"KEOKUK AREA HOSPITAL","1600 MORGAN STREET","KEOKUK","IA",52632,"LEE",3195247150,0.814678501840225,0.624702316518727,0.249729378653388
160013,"TRINITY MUSCATINE","1518 MULBERRY AVENUE","MUSCATINE","IA",52761,"MUSCATINE",5632649100,0.67720285776142,0.422602294869019,0.0520675470881143
160016,"TRINITY REGIONAL MEDICAL CENTER","802 KENYON RD","FORT DODGE","IA",50501,"WEBSTER",5155733101,0.0850833513747564,0.596124702316519,0.15955834596233
160024,"IOWA LUTHERAN HOSPITAL","700 EAST UNIVERSITY AVENUE","DES MOINES","IA",50316,"POLK",5152635612,0.134552933535397,0.475211084650357,0.0752327343580862
160028,"ALEGENT HEALTH MERCY HOSPITAL","800 MERCY DRIVE","COUNCIL BLUFFS","IA",51503,"POTTAWATTAMIE",7123285000,0.189218445550985,0.563974886339034,0.249729378653388
160029,"MERCY HOSPITAL","500 E MARKET STREET","IOWA CITY","IA",52245,"JOHNSON",3193390300,0.0651656202641264,0.583134877679151,0.0338817925958
160030,"MARY GREELEY MEDICAL CENTER","1111 DUFF AVENUE","AMES","IA",50010,"STORY",5152392011,0.134552933535397,0.717146568521325,0.186620480623512
160032,"SKIFF MEDICAL CENTER","204 NORTH 4TH AVENUE EAST","NEWTON","IA",50208,"JASPER",6417921273,0.369019268239879,0.578371941978783,0.0941762286209136
160033,"GENESIS MEDICAL CENTER-DAVENPORT","1227 EAST RUSHOLME STREET","DAVENPORT","IA",52803,"SCOTT",5634211000,0.0799956700584542,0.344230352890236,0.28480190517428
160040,"SARTORI MEMORIAL HOSPITAL","515 COLLEGE STREET","CEDAR FALLS","IA",50613,"BLACK HAWK",3192683000,0.369019268239879,0.475211084650357,0.548820090928772
160045,"ST LUKES HOSPITAL","1026 A AVE NE","CEDAR RAPIDS","IA",52402,"LINN",3193697211,0.215631088980299,0.655120155877896,0.186620480623512
160047,"METHODIST JENNIE EDMUNDSON","933 EAST PIERCE STREET","COUNCIL BLUFFS","IA",51503,"POTTAWATTAMIE",7123966000,0.283394674171899,0.60759904741286,0.249729378653388
160057,"GREAT RIVER MEDICAL CENTER","1221 SOUTH GEAR AVENUE","WEST BURLINGTON","IA",52655,"DES MOINES",3197681000,0.369019268239879,0.51786100887638,0.0752327343580862
160058,"UNIVERSITY OF IOWA HOSPITAL & CLINICS","200 HAWKINS DRIVE","IOWA CITY","IA",52242,"JOHNSON",3193561616,0.699826802338168,0.246157176878112,0.481056505737173
160064,"MERCY MEDICAL CENTER-NORTH IOWA","1000 FOURTH STREET SW","MASON CITY","IA",50401,"CERRO GORDO",6414287000,0.150357220177528,0.371508984628708,0.15955834596233
160067,"COVENANT MEDICAL CENTER","3421 WEST NINTH STREET","WATERLOO","IA",50702,"BLACK HAWK",3192728000,0.369019268239879,0.305802121671357,0.216388828750812
160069,"MERCY MEDICAL CENTER-DUBUQUE","250 MERCY DRIVE","DUBUQUE","IA",52001,"DUBUQUE",5635898000,0.414483654470665,0.641697337085949,0.0752327343580862
160079,"MERCY MEDICAL CENTER - CEDAR RAPIDS","701 10TH STREET SE","CEDAR RAPIDS","IA",52403,"LINN",3193986011,0.323771379086382,0.546113877462654,0.0941762286209136
160080,"MERCY MEDICAL CENTER-CLINTON","1410 NORTH 4TH STREET","CLINTON","IA",52732,"CLINTON",5632445555,0.457674821389911,0.355921195063867,0.28480190517428
160082,"IOWA METHODIST MEDICAL CENTER","1200 PLEASANT STREET","DES MOINES","IA",50309,"POLK",5152416212,0.0628924009525871,0.507685646243776,0.216388828750812
160083,"MERCY MEDICAL CENTER-DES MOINES","1111 6TH AVE","DES MOINES","IA",50314,"POLK",5152473121,0.215631088980299,0.267049144836545,0.216388828750812
160089,"OTTUMWA REGIONAL HEALTH CENTER","1001 E PENNSYLVANIA","OTTUMWA","IA",52501,"WAPELLO",6416827511,0.150357220177528,0.0360467633686945,0.0752327343580862
160101,"BROADLAWNS MEDICAL CENTER","1801 HICKMAN ROAD","DES MOINES","IA",50314,"POLK",5152822200,0.457674821389911,0.0891967958432561,0.0752327343580862
